r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
-1,2400,10,0,0,2326,22,52,125962507.72476196,0.01,1002,81191,2023-04-27T20:01:03.992389,0
-1,2410,10,0,0,2336,22,52,137111037.96958923,0.9998334999999905,1560,82751,2023-04-27T20:01:07.746454,0
-1,2420,10,0,0,2346,22,52,132862314.58187103,0.9331668333333238,1546,84297,2023-04-27T20:01:11.552170,0
-1,2430,10,0,0,2356,22,52,129458869.099617,0.8665001666666572,1499,85796,2023-04-27T20:01:15.476162,0
-1,2440,10,0,0,2366,22,52,133273373.84223938,0.7998334999999905,1517,87313,2023-04-27T20:01:19.445265,0
-1,2450,10,0,0,2376,22,52,132939186.0961914,0.7331668333333239,1494,88807,2023-04-27T20:01:23.482471,0
-1,2460,10,0,0,2386,22,52,137457491.75548553,0.6665001666666572,1461,90268,2023-04-27T20:01:27.530306,0
-1,2470,10,0,0,2396,22,52,132822355.62801361,0.5998334999999905,1469,91737,2023-04-27T20:01:31.652903,0
-1,2480,10,0,0,2406,22,52,132537376.2845993,0.5331668333333238,1333,93070,2023-04-27T20:01:36.461788,0
-1,2490,10,0,0,2416,22,52,131993698.47774506,0.46650016666665717,1210,94280,2023-04-27T20:01:41.662672,0
-1,2500,10,0,0,2426,22,52,131528893.11313629,0.3998334999999905,1208,95488,2023-04-27T20:01:46.443513,0
10.1,2510,9,1,0,2435,23,52,129806971.5499878,0.33317848833332453,1018,96506,2023-04-27T20:01:51.397543,0
-1,2520,10,0,0,2445,23,52,130937365.29350281,0.2665001666666572,1063,97569,2023-04-27T20:01:56.163827,0
-1,2530,10,0,0,2455,23,52,128054430.48477173,0.19983350000000433,913,98482,2023-04-27T20:02:01.005734,0
-1,2540,10,0,0,2465,23,52,128059864.6402359,0.13316683333333768,949,99431,2023-04-27T20:02:10.378557,0
-1,2550,10,0,0,2475,23,52,127884742.02156067,0.06650016666666408,913,80276,2023-04-27T20:02:16.872673,0
-1,2560,10,0,0,2485,23,52,129547622.2038269,0.05,808,81084,2023-04-27T20:02:23.596604,0
-1,2570,10,0,0,2495,23,52,128330602.64587402,0.05,871,81955,2023-04-27T20:02:28.424137,0
-10.9,2580,9,0,1,2504,23,53,129101832.50904083,0.05,681,82636,2023-04-27T20:02:33.082534,0
-10.9,2590,9,0,1,2513,23,54,131032747.62630463,0.05,866,83502,2023-04-27T20:02:38.569540,0
-1,2600,10,0,0,2523,23,54,127725018.26286316,0.05,733,84235,2023-04-27T20:02:43.446786,0
-1,2610,10,0,0,2533,23,54,129923738.83724213,0.05,718,84953,2023-04-27T20:02:48.532185,0
-1,2620,10,0,0,2543,23,54,127679163.21754456,0.05,870,85823,2023-04-27T20:02:54.274574,0
-1,2630,10,0,0,2553,23,54,126628492.47455597,0.05,817,86640,2023-04-27T20:02:59.325561,0
-1,2640,10,0,0,2563,23,54,125813870.42999268,0.05,772,87412,2023-04-27T20:03:04.177283,0
-1,2650,10,0,0,2573,23,54,131367079.61559296,0.05,745,88157,2023-04-27T20:03:09.091679,0
-1,2660,10,0,0,2583,23,54,128709131.4792633,0.05,705,88862,2023-04-27T20:03:14.003755,0
-1,2670,10,0,0,2593,23,54,126792298.55537415,0.05,817,89679,2023-04-27T20:03:19.100602,0
-1,2680,10,0,0,2603,23,54,127989276.0515213,0.05,866,90545,2023-04-27T20:03:24.203313,0
-1,2690,10,0,0,2613,23,54,128721671.10443115,0.05,762,91307,2023-04-27T20:03:29.405054,0
-10.9,2700,9,0,1,2622,23,55,129559842.9441452,0.05,774,92081,2023-04-27T20:03:34.183356,0
10.1,2710,9,1,0,2631,24,55,135825387.23945618,0.9998484849999913,1455,93536,2023-04-27T20:03:39.094406,0
0.2,2720,8,1,1,2639,25,56,133601981.99748993,0.9331841493333248,1441,94977,2023-04-27T20:03:43.838029,0
-1,2730,10,0,0,2649,25,56,131576095.22342682,0.8665001666666572,1460,96437,2023-04-27T20:03:48.992830,0
10.1,2740,9,1,0,2658,26,56,138506217.00286865,0.799842157999991,1351,97788,2023-04-27T20:03:57.348633,0
-1,2750,10,0,0,2668,26,56,134790024.1613388,0.7331668333333239,1490,99278,2023-04-27T20:04:02.807826,0
-1,2760,10,0,0,2678,26,56,132015227.07939148,0.6665001666666572,1406,80548,2023-04-27T20:04:07.750396,0
-10.9,2770,9,0,1,2687,26,57,134162775.87413788,0.5998441559999911,1176,81724,2023-04-27T20:04:12.107641,0
-1,2780,10,0,0,2697,26,57,134878051.28097534,0.5331668333333238,1231,82955,2023-04-27T20:04:16.511457,0
-1,2790,10,0,0,2707,26,57,128770188.68923187,0.46650016666665717,1278,84233,2023-04-27T20:04:20.947566,0
-1,2800,10,0,0,2717,26,57,127029703.85551453,0.3998334999999905,1098,85331,2023-04-27T20:04:25.526379,0
-1,2810,10,0,0,2727,26,57,130517278.90968323,0.33316683333332386,1169,86500,2023-04-27T20:04:30.244756,0
10.1,2820,9,1,0,2736,27,57,128679676.65195465,0.2665118216666579,1027,87527,2023-04-27T20:04:34.759125,0
-1,2830,10,0,0,2746,27,57,126800438.16566467,0.19983350000000433,923,88450,2023-04-27T20:04:39.619419,0
-1,2840,10,0,0,2756,27,57,125654280.18569946,0.13316683333333768,854,89304,2023-04-27T20:04:44.446927,0
-1,2850,10,0,0,2766,27,57,125238561.63024902,0.06650016666666408,738,90042,2023-04-27T20:04:49.290288,0
-1,2860,10,0,0,2776,27,57,127237502.33650208,0.01,772,90814,2023-04-27T20:04:54.247574,0
-1,2870,10,0,0,2786,27,57,126133139.13345337,0.01,710,91524,2023-04-27T20:04:59.465337,0
-10.9,2880,9,0,1,2795,27,58,125176989.4361496,0.01,756,92280,2023-04-27T20:05:04.544778,0
-1,2890,10,0,0,2805,27,58,125557990.07415771,0.01,749,93029,2023-04-27T20:05:09.532201,0
-1,2900,10,0,0,2815,27,58,125664430.26065826,0.01,796,93825,2023-04-27T20:05:14.469668,0
-1,2910,10,0,0,2825,27,58,125567399.26338196,0.01,768,94593,2023-04-27T20:05:19.375235,0
-1,2920,10,0,0,2835,27,58,124188077.44979858,0.01,718,95311,2023-04-27T20:05:24.250953,0
-1,2930,10,0,0,2845,27,58,124892658.59127045,0.01,672,95983,2023-04-27T20:05:29.189606,0
-1,2940,10,0,0,2855,27,58,124355885.38646698,0.01,669,96652,2023-04-27T20:05:34.089633,0
-1,2950,10,0,0,2865,27,58,126964351.53484344,0.01,666,97318,2023-04-27T20:05:39.505088,0
-1,2960,10,0,0,2875,27,58,123178610.80169678,0.01,763,98081,2023-04-27T20:05:44.818478,0
-1,2970,10,0,0,2885,27,58,124912133.81290436,0.01,722,98803,2023-04-27T20:05:50.353482,0
-1,2980,10,0,0,2895,27,58,122916383.74328613,0.01,613,99416,2023-04-27T20:05:55.493584,0
-1,2990,10,0,0,2905,27,58,123956572.41344452,0.01,814,80184,2023-04-27T20:06:00.403026,0
-1,3000,10,0,0,2915,27,58,124736784.69657898,0.01,764,80948,2023-04-27T20:06:05.340765,0
-1,3010,10,0,0,2925,27,58,109214429.85534668,0.9998334999999905,1479,82427,2023-04-27T20:06:09.258115,0
-1,3020,10,0,0,2935,27,58,108429985.64243317,0.9331668333333238,1555,83982,2023-04-27T20:06:13.225871,0
-1,3030,10,0,0,2945,27,58,111984198.0934143,0.8665001666666572,1441,85423,2023-04-27T20:06:17.219717,0
-10.9,3040,9,0,1,2954,27,59,104852912.42599487,0.7998381619999908,1499,86922,2023-04-27T20:06:21.283358,0
-1,3050,10,0,0,2964,27,59,106920449.73373413,0.7331668333333239,1408,88330,2023-04-27T20:06:25.419669,0
-1,3060,10,0,0,2974,27,59,103778496.98066711,0.6665001666666572,1357,89687,2023-04-27T20:06:29.671686,0
-10.9,3070,9,0,1,2983,27,60,102523235.67867279,0.5998461539999912,1242,90929,2023-04-27T20:06:33.997923,0
-1,3080,10,0,0,2993,27,60,101801309.58557129,0.5331668333333238,1213,92142,2023-04-27T20:06:38.417224,0
-10.9,3090,9,0,1,3002,27,61,104086278.08094025,0.46650482866665743,1078,93220,2023-04-27T20:06:42.870323,0
-10.9,3100,9,0,1,3011,27,62,102925637.96043396,0.3998458209999912,1048,94268,2023-04-27T20:06:47.415480,0
-1,3110,10,0,0,3021,27,62,98337724.20883179,0.33316683333332386,1118,95386,2023-04-27T20:06:52.042007,0
-1,3120,10,0,0,3031,27,62,103598609.56668854,0.2665001666666572,1039,96425,2023-04-27T20:06:56.666188,0
10.1,3130,9,1,0,3040,28,62,100140932.20233917,0.19984482200000403,866,97291,2023-04-27T20:07:01.640038,0
-1,3140,10,0,0,3050,28,62,99892200.82759857,0.13316683333333768,777,98068,2023-04-27T20:07:07.355343,0
-1,3150,10,0,0,3060,28,62,100368787.64629364,0.06650016666666408,751,98819,2023-04-27T20:07:12.684855,0
-1,3160,10,0,0,3070,28,62,98277543.78318787,0.05,682,99501,2023-04-27T20:07:17.997813,0
-1,3170,10,0,0,3080,28,62,97547724.24697876,0.05,685,80149,2023-04-27T20:07:23.541960,0
-1,3180,10,0,0,3090,28,62,101425794.9590683,0.05,738,80887,2023-04-27T20:07:28.633654,0
-1,3190,10,0,0,3100,28,62,98183484.07745361,0.05,751,81638,2023-04-27T20:07:33.658194,0
-1,3200,10,0,0,3110,28,62,101683892.01164246,0.05,666,82304,2023-04-27T20:07:38.627503,0
10.1,3210,9,1,0,3119,29,62,100138839.48326111,0.05,634,82938,2023-04-27T20:07:43.471247,0
-10.9,3220,9,0,1,3128,29,63,99922255.27763367,0.05,657,83595,2023-04-27T20:07:48.425417,0
-1,3230,10,0,0,3138,29,63,98989467.02480316,0.05,778,84373,2023-04-27T20:07:53.957008,0
-1,3240,10,0,0,3148,29,63,102479888.79680634,0.05,782,85155,2023-04-27T20:07:58.942331,0
10.1,3250,9,1,0,3157,30,63,99622954.13017273,0.05,625,85780,2023-04-27T20:08:03.958271,0
-1,3260,10,0,0,3167,30,63,100882800.81748962,0.05,765,86545,2023-04-27T20:08:08.849718,0
-10.9,3270,9,0,1,3176,30,64,100251870.75138092,0.05,693,87238,2023-04-27T20:08:13.693457,0
-1,3280,10,0,0,3186,30,64,97433229.08878326,0.05,756,87994,2023-04-27T20:08:18.694518,0
10.1,3290,9,1,0,3195,31,64,97771085.50071716,0.05,752,88746,2023-04-27T20:08:23.553927,0
-10.9,3300,9,0,1,3204,31,65,98384736.77635193,0.05,633,89379,2023-04-27T20:08:28.508278,0
-1,3310,10,0,0,3214,31,65,110418338.17958832,0.9998334999999905,1565,90944,2023-04-27T20:08:32.758559,0
21.2,3320,8,2,0,3222,33,65,108413661.71836853,0.9331824843333247,1441,92385,2023-04-27T20:08:36.899501,0
-1,3330,10,0,0,3232,33,65,102489734.88807678,0.8665001666666572,1618,94003,2023-04-27T20:08:41.102636,0
-1,3340,10,0,0,3242,33,65,104548032.28378296,0.7998334999999905,1494,95497,2023-04-27T20:08:45.321654,0
-1,3350,10,0,0,3252,33,65,109085749.38774109,0.7331668333333239,1430,96927,2023-04-27T20:08:49.618982,0
-10.9,3360,9,0,1,3261,33,66,104674620.03231049,0.6665081586666577,1339,98266,2023-04-27T20:08:53.916132,0
-1,3370,10,0,0,3271,33,66,101289460.6590271,0.5998334999999905,1319,99585,2023-04-27T20:08:58.338880,0
-1,3380,10,0,0,3281,33,66,110640959.14363861,0.5331668333333238,1339,80740,2023-04-27T20:09:02.886525,0
10.1,3390,9,1,0,3290,34,66,101706146.59786224,0.4665078256666576,1125,81865,2023-04-27T20:09:07.527755,0
-10.9,3400,9,0,1,3299,34,67,104361974.59697723,0.39984482199999116,985,82850,2023-04-27T20:09:12.137798,0
-10.9,3410,9,0,1,3308,34,68,100703639.98413086,0.33316983033332404,1021,83871,2023-04-27T20:09:16.762801,0
-1,3420,10,0,0,3318,34,68,100255985.85605621,0.2665001666666572,909,84780,2023-04-27T20:09:21.451359,0
-1,3430,10,0,0,3328,34,68,99889343.97697449,0.19983350000000433,937,85717,2023-04-27T20:09:26.452946,0
-1,3440,10,0,0,3338,34,68,99216613.76953125,0.13316683333333768,828,86545,2023-04-27T20:09:31.468791,0
-1,3450,10,0,0,3348,34,68,97695235.01396179,0.06650016666666408,756,87301,2023-04-27T20:09:36.390817,0
-1,3460,10,0,0,3358,34,68,97585723.40011597,0.05,731,88032,2023-04-27T20:09:41.422579,0
-10.9,3470,9,0,1,3367,34,69,96855452.65674591,0.05,596,88628,2023-04-27T20:09:46.345032,0
-1,3480,10,0,0,3377,34,69,96347997.18856812,0.05,757,89385,2023-04-27T20:09:51.329951,0
-1,3490,10,0,0,3387,34,69,97752608.65688324,0.05,788,90173,2023-04-27T20:09:56.220877,0
-1,3500,10,0,0,3397,34,69,95638373.49414825,0.05,670,90843,2023-04-27T20:10:01.206066,0
-1,3510,10,0,0,3407,34,69,95808183.55083466,0.05,646,91489,2023-04-27T20:10:06.113305,0
-1,3520,10,0,0,3417,34,69,97163713.57440948,0.05,691,92180,2023-04-27T20:10:11.098075,0
-1,3530,10,0,0,3427,34,69,96989142.89474487,0.05,688,92868,2023-04-27T20:10:16.040723,0
-1,3540,10,0,0,3437,34,69,97067318.55869293,0.05,683,93551,2023-04-27T20:10:21.010292,0
-1,3550,10,0,0,3447,34,69,94685406.68487549,0.05,656,94207,2023-04-27T20:10:25.901223,0
-10.9,3560,9,0,1,3456,34,70,96713318.22872162,0.05,723,94930,2023-04-27T20:10:30.885914,0
-1,3570,10,0,0,3466,34,70,99309301.37634277,0.05,696,95626,2023-04-27T20:10:35.792318,0
-1,3580,10,0,0,3476,34,70,96148364.5439148,0.05,773,96399,2023-04-27T20:10:40.793021,0
-1,3590,10,0,0,3486,34,70,93823396.56352997,0.05,687,97086,2023-04-27T20:10:45.808671,0
-1,3600,10,0,0,3496,34,70,93923005.46169281,0.05,629,97715,2023-04-27T20:10:50.856409,0
-1,3610,10,0,0,3506,34,70,104659671.78344727,0.9998334999999905,1616,99331,2023-04-27T20:10:55.060303,0
-1,3620,10,0,0,3516,34,70,106574175.3578186,0.9331668333333238,1608,80752,2023-04-27T20:10:59.201416,0
-1,3630,10,0,0,3526,34,70,105455173.25401306,0.8665001666666572,1510,82262,2023-04-27T20:11:03.577464,0
-1,3640,10,0,0,3536,34,70,100880833.86421204,0.7998334999999905,1484,83746,2023-04-27T20:11:07.875021,0
-1,3650,10,0,0,3546,34,70,98624334.9313736,0.7331668333333239,1530,85276,2023-04-27T20:11:12.250119,0
-1,3660,10,0,0,3556,34,70,104147095.68023682,0.6665001666666572,1329,86605,2023-04-27T20:11:16.964794,0
-10.9,3670,9,0,1,3565,34,71,96851470.47042847,0.5998378289999907,1230,87835,2023-04-27T20:11:21.599548,0
-1,3680,10,0,0,3575,34,71,96881024.8374939,0.5331668333333238,1108,88943,2023-04-27T20:11:26.197334,0
-1,3690,10,0,0,3585,34,71,99184485.67390442,0.46650016666665717,1147,90090,2023-04-27T20:11:30.749294,0
-1,3700,10,0,0,3595,34,71,101758573.65131378,0.3998334999999905,979,91069,2023-04-27T20:11:35.354241,0
-1,3710,10,0,0,3605,34,71,100893257.26032257,0.33316683333332386,996,92065,2023-04-27T20:11:40.167485,0
10.1,3720,9,1,0,3614,35,71,98746919.03591156,0.26650582766665754,906,92971,2023-04-27T20:11:44.839546,0
-1,3730,10,0,0,3624,35,71,96044400.93040466,0.19983350000000433,834,93805,2023-04-27T20:11:49.621186,0
-9.7,3740,7,1,2,3631,36,73,100212126.37424469,0.1331964703333369,603,94408,2023-04-27T20:11:54.309464,0
-1,3750,10,0,0,3641,36,73,95231118.79825592,0.06650016666666408,657,95065,2023-04-27T20:11:59.372800,0
-1,3760,10,0,0,3651,36,73,93827068.80569458,0.01,640,95705,2023-04-27T20:12:04.373075,0
-1,3770,10,0,0,3661,36,73,93862563.37165833,0.01,685,96390,2023-04-27T20:12:09.342747,0
-10.9,3780,9,0,1,3670,36,74,97902453.54175568,0.01,625,97015,2023-04-27T20:12:14.155576,0
-1,3790,10,0,0,3680,36,74,93864721.65584564,0.01,629,97644,2023-04-27T20:12:19.109505,0
-10.9,3800,9,0,1,3689,36,75,95975795.98426819,0.01,626,98270,2023-04-27T20:12:24.047218,0
-1,3810,10,0,0,3699,36,75,94811791.18156433,0.01,671,98941,2023-04-27T20:12:28.969119,0
-1,3820,10,0,0,3709,36,75,93846452.23617554,0.01,608,99549,2023-04-27T20:12:33.970017,0
-1,3830,10,0,0,3719,36,75,92408727.40745544,0.01,624,80139,2023-04-27T20:12:39.080079,0
-1,3840,10,0,0,3729,36,75,95679193.73512268,0.01,645,80784,2023-04-27T20:12:44.127891,0
-10.9,3850,9,0,1,3738,36,76,94404083.4903717,0.01,669,81453,2023-04-27T20:12:48.971653,0
-1,3860,10,0,0,3748,36,76,96385388.37432861,0.01,596,82049,2023-04-27T20:12:53.925528,0
-1,3870,10,0,0,3758,36,76,93211778.40232849,0.01,595,82644,2023-04-27T20:12:58.879251,0
-10.9,3880,9,0,1,3767,36,77,94518344.99835968,0.01,530,83174,2023-04-27T20:13:03.771525,0
-1,3890,10,0,0,3777,36,77,94581359.02881622,0.01,658,83832,2023-04-27T20:13:08.725500,0
-10.9,3900,9,0,1,3786,36,78,92086185.81295013,0.01,612,84444,2023-04-27T20:13:13.741218,0
-1,3910,10,0,0,3796,36,78,99478345.51334381,0.9998334999999905,1515,85959,2023-04-27T20:13:17.647511,0
-1,3920,10,0,0,3806,36,78,99466542.00553894,0.9331668333333238,1619,87578,2023-04-27T20:13:21.710802,0
-1,3930,10,0,0,3816,36,78,102826874.85218048,0.8665001666666572,1613,89191,2023-04-27T20:13:25.836271,0
-1,3940,10,0,0,3826,36,78,101092510.81943512,0.7998334999999905,1486,90677,2023-04-27T20:13:30.102266,0
-1,3950,10,0,0,3836,36,78,104414534.56878662,0.7331668333333239,1278,91955,2023-04-27T20:13:34.383797,0
-1,3960,10,0,0,3846,36,78,105392488.83724213,0.6665001666666572,1343,93298,2023-04-27T20:13:38.712334,0
10.1,3970,9,1,0,3855,37,78,95152963.39988708,0.5998398269999908,1154,94452,2023-04-27T20:13:43.149895,0
-10.9,3980,9,0,1,3864,37,79,106736230.85021973,0.5331784883333245,1174,95626,2023-04-27T20:13:47.556401,0
-1,3990,10,0,0,3874,37,79,101620882.7495575,0.46650016666665717,1135,96761,2023-04-27T20:13:52.151038,0
-1,4000,10,0,0,3884,37,79,99033911.22817993,0.3998334999999905,1076,97837,2023-04-27T20:13:57.039175,0
-1,4010,10,0,0,3894,37,79,99933233.85715485,0.33316683333332386,1029,98866,2023-04-27T20:14:01.916692,0
-1,4020,10,0,0,3904,37,79,100869864.22538757,0.2665001666666572,1067,99933,2023-04-27T20:14:06.772219,0
-1,4030,10,0,0,3914,37,79,99909182.78694153,0.19983350000000433,858,80633,2023-04-27T20:14:11.572346,0
-10.9,4040,9,0,1,3923,37,80,97115006.44683838,0.13317515833333746,756,81389,2023-04-27T20:14:16.775900,0
-1,4050,10,0,0,3933,37,80,94250670.07541656,0.06650016666666408,636,82025,2023-04-27T20:14:21.682955,0
-1,4060,10,0,0,3943,37,80,94678820.37162781,0,593,82618,2023-04-27T20:14:26.604802,0
-1,4070,10,0,0,3953,37,80,94845558.40492249,0,607,83225,2023-04-27T20:14:31.543673,0
-1,4080,10,0,0,3963,37,80,92912713.88530731,0,603,83828,2023-04-27T20:14:36.449176,0
-1,4090,10,0,0,3973,37,80,92872106.43291473,0,630,84458,2023-04-27T20:14:41.435383,0
-1,4100,10,0,0,3983,37,80,92672128.67736816,0,627,85085,2023-04-27T20:14:46.388253,0
-10.9,4110,9,0,1,3992,37,81,93294314.74208832,0,570,85655,2023-04-27T20:14:51.294527,0
-1,4120,10,0,0,4002,37,81,90315035.58158875,0,704,86359,2023-04-27T20:14:56.213858,0
-1,4130,10,0,0,4012,37,81,91820694.20814514,0,575,86934,2023-04-27T20:15:01.141821,0
-1,4140,10,0,0,4022,37,81,90086376.6670227,0,605,87539,2023-04-27T20:15:06.079126,0
-10.9,4150,9,0,1,4031,37,82,94809995.8896637,0,572,88111,2023-04-27T20:15:10.874729,0
-1,4160,10,0,0,4041,37,82,93611670.73249817,0,796,88907,2023-04-27T20:15:15.892477,0
-1,4170,10,0,0,4051,37,82,90707108.37841034,0,606,89513,2023-04-27T20:15:20.830051,0
-10.9,4180,9,0,1,4060,37,83,90310873.98529053,0,626,90139,2023-04-27T20:15:25.721133,0
-1,4190,10,0,0,4070,37,83,91512464.8809433,0,672,90811,2023-04-27T20:15:30.665477,0
-1,4200,10,0,0,4080,37,83,89341006.2789917,0,600,91411,2023-04-27T20:15:35.894983,0
-1,4210,10,0,0,4090,37,83,100583753.58581543,0.9998334999999905,1571,92982,2023-04-27T20:15:39.878354,0
-1,4220,10,0,0,4100,37,83,106284903.28788757,0.9331668333333238,1592,94574,2023-04-27T20:15:44.032810,0
10.1,4230,9,1,0,4109,38,83,106627178.19213867,0.8665088246666577,1402,95976,2023-04-27T20:15:48.091880,0
-1,4240,10,0,0,4119,38,83,100608105.06343842,0.7998334999999905,1482,97458,2023-04-27T20:15:52.291979,0
10.1,4250,9,1,0,4128,39,83,95372290.61126709,0.7331704963333241,1556,99014,2023-04-27T20:15:56.463620,0
10.1,4260,9,1,0,4137,40,83,96395159.95979309,0.6665148186666581,1235,80200,2023-04-27T20:16:00.742513,0
-1,4270,10,0,0,4147,40,83,94290769.69623566,0.5998334999999905,1330,81530,2023-04-27T20:16:05.094647,0
-1,4280,10,0,0,4157,40,83,95297335.9823227,0.5331668333333238,1070,82600,2023-04-27T20:16:09.414673,0
-1,4290,10,0,0,4167,40,83,100684085.4883194,0.46650016666665717,1109,83709,2023-04-27T20:16:13.926455,0
-1,4300,10,0,0,4177,40,83,94403005.83839417,0.3998334999999905,996,84705,2023-04-27T20:16:18.427938,0
-1,4310,10,0,0,4187,40,83,93032912.01591492,0.33316683333332386,1050,85755,2023-04-27T20:16:22.974045,0
-1,4320,10,0,0,4197,40,83,93104943.03703308,0.2665001666666572,1007,86762,2023-04-27T20:16:27.597542,0
-1,4330,10,0,0,4207,40,83,94445818.66264343,0.19983350000000433,882,87644,2023-04-27T20:16:32.318259,0
-1,4340,10,0,0,4217,40,83,92098751.66416168,0.13316683333333768,773,88417,2023-04-27T20:16:37.146111,0
-1,4350,10,0,0,4227,40,83,93355311.15531921,0.06650016666666408,840,89257,2023-04-27T20:16:42.113990,0
-10.9,4360,9,0,1,4236,40,84,92335206.86626434,0.05,598,89855,2023-04-27T20:16:46.863468,0
10.1,4370,9,1,0,4245,41,84,93145020.6041336,0.05,649,90504,2023-04-27T20:16:51.645836,0
-1,4380,10,0,0,4255,41,84,90872598.29044342,0.05,669,91173,2023-04-27T20:16:56.523091,0
-1,4390,10,0,0,4265,41,84,93608858.58535767,0.05,692,91865,2023-04-27T20:17:01.400374,0
-10.9,4400,9,0,1,4274,41,85,90586999.05872345,0.05,614,92479,2023-04-27T20:17:06.288944,0
-1,4410,10,0,0,4284,41,85,91585844.75517273,0.05,595,93074,2023-04-27T20:17:11.356430,0
-1,4420,10,0,0,4294,41,85,92499547.60074615,0.05,656,93730,2023-04-27T20:17:16.351175,0
-1,4430,10,0,0,4304,41,85,94217326.04503632,0.05,666,94396,2023-04-27T20:17:21.025122,0
-1,4440,10,0,0,4314,41,85,92069903.61213684,0.05,638,95034,2023-04-27T20:17:25.746471,0
-1,4450,10,0,0,4324,41,85,91111240.98300934,0.05,754,95788,2023-04-27T20:17:30.497567,0
-1,4460,10,0,0,4334,41,85,90999308.22849274,0.05,655,96443,2023-04-27T20:17:35.187353,0
-1,4470,10,0,0,4344,41,85,89025747.7760315,0.05,645,97088,2023-04-27T20:17:39.923034,0
-1,4480,10,0,0,4354,41,85,92010306.11991882,0.05,771,97859,2023-04-27T20:17:44.862101,0
-1,4490,10,0,0,4364,41,85,93102018.8331604,0.05,687,98546,2023-04-27T20:17:49.550797,0
-1,4500,10,0,0,4374,41,85,96719712.01896667,0.05,825,99371,2023-04-27T20:17:54.287031,0
0.2,4510,8,1,1,4382,42,86,92660509.34791565,0.9998508159999915,1482,80683,2023-04-27T20:17:58.117085,0
-1,4520,10,0,0,4392,42,86,94664084.91134644,0.9331668333333238,1605,82288,2023-04-27T20:18:01.962516,0
-1,4530,10,0,0,4402,42,86,91975644.23084259,0.8665001666666572,1509,83797,2023-04-27T20:18:06.355421,0
-1,4540,10,0,0,4412,42,86,98181834.81693268,0.7998334999999905,1310,85107,2023-04-27T20:18:10.485681,0
-1,4550,10,0,0,4422,42,86,94575584.53083038,0.7331668333333239,1392,86499,2023-04-27T20:18:14.675466,0
-1,4560,10,0,0,4432,42,86,90321506.26182556,0.6665001666666572,1251,87750,2023-04-27T20:18:18.754498,0
-1,4570,10,0,0,4442,42,86,91632741.689682,0.5998334999999905,1242,88992,2023-04-27T20:18:22.917198,0
10.1,4580,9,1,0,4451,43,86,93895400.16651154,0.5331768233333244,1127,90119,2023-04-27T20:18:27.185161,0
-1,4590,10,0,0,4461,43,86,93526701.33113861,0.46650016666665717,1072,91191,2023-04-27T20:18:31.451891,0
-1,4600,10,0,0,4471,43,86,91603964.56718445,0.3998334999999905,973,92164,2023-04-27T20:18:35.892329,0
-1,4610,10,0,0,4481,43,86,93182406.42547607,0.33316683333332386,877,93041,2023-04-27T20:18:40.362654,0
10.1,4620,9,1,0,4490,44,86,93497366.30916595,0.26651282066665793,825,93866,2023-04-27T20:18:44.912766,0
-1,4630,10,0,0,4500,44,86,87123160.36224365,0.19983350000000433,826,94692,2023-04-27T20:18:49.492800,0
-1,4640,10,0,0,4510,44,86,86053555.30977249,0.13316683333333768,744,95436,2023-04-27T20:18:54.166885,0
-1,4650,10,0,0,4520,44,86,87740333.6763382,0.06650016666666408,691,96127,2023-04-27T20:18:58.872525,0
-10.9,4660,9,0,1,4529,44,87,88312060.23693085,0.05,672,96799,2023-04-27T20:19:03.530847,0
-20.8,4670,8,0,2,4537,44,89,88063359.26055908,0.05,586,97385,2023-04-27T20:19:08.252190,0
-1,4680,10,0,0,4547,44,89,88356620.07331848,0.05,734,98119,2023-04-27T20:19:12.989061,0
-1,4690,10,0,0,4557,44,89,86731243.13354492,0.05,685,98804,2023-04-27T20:19:18.184842,0
0.2,4700,8,1,1,4565,45,90,87103976.6073227,0.05,495,99299,2023-04-27T20:19:23.276155,0
-10.9,4710,9,0,1,4574,45,91,87248323.55976105,0.05,662,99961,2023-04-27T20:19:28.716428,0
-1,4720,10,0,0,4584,45,91,85016981.36329651,0.05,711,80538,2023-04-27T20:19:34.031328,0
