r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
-1,26620,10,0,0,25817,274,529,21477579.77247238,0.01,516,87610,2023-04-27T22:36:36.849811,0
-1,26630,10,0,0,25827,274,529,21273940.13106823,0.01,534,88144,2023-04-27T22:36:40.879391,0
-1,26640,10,0,0,25837,274,529,20999148.711562157,0.01,631,88775,2023-04-27T22:36:44.863565,0
-1,26650,10,0,0,25847,274,529,21312972.3072052,0.01,517,89292,2023-04-27T22:36:48.610119,0
-1,26660,10,0,0,25857,274,529,21148177.981376648,0.01,552,89844,2023-04-27T22:36:52.404985,0
-1,26670,10,0,0,25867,274,529,20479305.535554886,0.01,587,90431,2023-04-27T22:36:56.405611,0
-1,26680,10,0,0,25877,274,529,21462048.515677452,0.01,668,91099,2023-04-27T22:37:00.629227,0
-1,26690,10,0,0,25887,274,529,21073479.35438156,0.01,629,91728,2023-04-27T22:37:04.297492,0
-1,26700,10,0,0,25897,274,529,20850240.662693977,0.01,521,92249,2023-04-27T22:37:08.076898,0
-1,26710,10,0,0,25907,274,529,19919856.265187263,0.9998334999999905,1579,93828,2023-04-27T22:37:11.150879,0
-10.9,26720,9,0,1,25916,274,530,19965740.591287613,0.9331734933333242,1532,95360,2023-04-27T22:37:14.713320,0
-1,26730,10,0,0,25926,274,530,21940047.442913055,0.8665001666666572,1432,96792,2023-04-27T22:37:17.893027,0
-1,26740,10,0,0,25936,274,530,20458113.77465725,0.7998334999999905,1457,98249,2023-04-27T22:37:21.107697,0
-1,26750,10,0,0,25946,274,530,21169330.47771454,0.7331668333333239,1347,99596,2023-04-27T22:37:24.511448,0
-1,26760,10,0,0,25956,274,530,21254127.621650696,0.6665001666666572,1307,80723,2023-04-27T22:37:27.836520,0
-1,26770,10,0,0,25966,274,530,20808626.413345337,0.5998334999999905,1177,81900,2023-04-27T22:37:31.881711,0
10.1,26780,9,1,0,25975,275,530,20755983.144044876,0.5331791543333245,1135,83035,2023-04-27T22:37:35.158589,0
-1,26790,10,0,0,25985,275,530,20838435.292243958,0.46650016666665717,1141,84176,2023-04-27T22:37:38.553815,0
-1,26800,10,0,0,25995,275,530,20447267.74096489,0.3998334999999905,1032,85208,2023-04-27T22:37:42.010901,0
-1,26810,10,0,0,26005,275,530,21838894.26290989,0.33316683333332386,880,86088,2023-04-27T22:37:45.977989,0
-1,26820,10,0,0,26015,275,530,20700399.354100227,0.2665001666666572,808,86896,2023-04-27T22:37:49.709481,0
-10.9,26830,9,0,1,26024,275,531,20878343.06061268,0.19984082600000413,730,87626,2023-04-27T22:37:53.237996,0
-1,26840,10,0,0,26034,275,531,21252417.489886284,0.13316683333333768,701,88327,2023-04-27T22:37:56.953850,0
-1,26850,10,0,0,26044,275,531,20532026.812434196,0.06650016666666408,635,88962,2023-04-27T22:38:00.891733,0
-1,26860,10,0,0,26054,275,531,20866593.420505524,0.01,581,89543,2023-04-27T22:38:04.936347,0
-1,26870,10,0,0,26064,275,531,21034932.43455887,0.01,582,90125,2023-04-27T22:38:08.730225,0
-1,26880,10,0,0,26074,275,531,20649784.579873085,0.01,584,90709,2023-04-27T22:38:12.416574,0
-10.9,26890,9,0,1,26083,275,532,21115447.05927372,0.01,552,91261,2023-04-27T22:38:16.430941,0
-1,26900,10,0,0,26093,275,532,20421724.915504456,0.01,580,91841,2023-04-27T22:38:20.491769,0
-1,26910,10,0,0,26103,275,532,20845369.175076485,0.01,564,92405,2023-04-27T22:38:24.239231,0
-1,26920,10,0,0,26113,275,532,20946468.636393547,0.01,563,92968,2023-04-27T22:38:27.924466,0
-1,26930,10,0,0,26123,275,532,20906703.770160675,0.01,544,93512,2023-04-27T22:38:31.688162,0
-10.9,26940,9,0,1,26132,275,533,20996508.598327637,0.01,570,94082,2023-04-27T22:38:36.112366,0
-10.9,26950,9,0,1,26141,275,534,20583957.135677338,0.01,517,94599,2023-04-27T22:38:39.816845,0
-1,26960,10,0,0,26151,275,534,21289582.923054695,0.01,584,95183,2023-04-27T22:38:43.626867,0
-1,26970,10,0,0,26161,275,534,20399857.610464096,0.01,600,95783,2023-04-27T22:38:47.464697,0
-1,26980,10,0,0,26171,275,534,20932914.465665817,0.01,544,96327,2023-04-27T22:38:51.767563,0
-10.9,26990,9,0,1,26180,275,535,21067568.43626499,0.01,608,96935,2023-04-27T22:38:55.499878,0
-1,27000,10,0,0,26190,275,535,20585107.430815697,0.01,575,97510,2023-04-27T22:38:59.215698,0
-1,27010,10,0,0,26200,275,535,20084934.23461914,0.9998334999999905,1621,99131,2023-04-27T22:39:02.305256,0
-1,27020,10,0,0,26210,275,535,20020511.67190075,0.9331668333333238,1577,80567,2023-04-27T22:39:05.707528,0
-1,27030,10,0,0,26220,275,535,19774178.6390543,0.8665001666666572,1502,82069,2023-04-27T22:39:09.219657,0
-1,27040,10,0,0,26230,275,535,20207488.08979988,0.7998334999999905,1409,83478,2023-04-27T22:39:12.489831,0
-1,27050,10,0,0,26240,275,535,21048447.713255882,0.7331668333333239,1283,84761,2023-04-27T22:39:15.710841,0
-1,27060,10,0,0,26250,275,535,20777464.658021927,0.6665001666666572,1172,85933,2023-04-27T22:39:19.035528,0
-1,27070,10,0,0,26260,275,535,20538179.27837372,0.5998334999999905,1162,87095,2023-04-27T22:39:22.845568,0
-1,27080,10,0,0,26270,275,535,20888406.932353973,0.5331668333333238,1077,88172,2023-04-27T22:39:26.279126,0
-1,27090,10,0,0,26280,275,535,20322159.67774391,0.46650016666665717,1098,89270,2023-04-27T22:39:29.745208,0
-1,27100,10,0,0,26290,275,535,20170313.41791153,0.3998334999999905,1023,90293,2023-04-27T22:39:33.226079,0
-1,27110,10,0,0,26300,275,535,21185310.33396721,0.33316683333332386,921,91214,2023-04-27T22:39:36.959368,0
-1,27120,10,0,0,26310,275,535,21263527.274131775,0.2665001666666572,963,92177,2023-04-27T22:39:40.988427,0
-1,27130,10,0,0,26320,275,535,20521872.267127037,0.19983350000000433,752,92929,2023-04-27T22:39:44.563280,0
-1,27140,10,0,0,26330,275,535,20617399.513721466,0.13316683333333768,645,93574,2023-04-27T22:39:48.250390,0
-1,27150,10,0,0,26340,275,535,20742685.12427807,0.06650016666666408,618,94192,2023-04-27T22:39:52.075488,0
-1,27160,10,0,0,26350,275,535,21045137.7928257,0.05,569,94761,2023-04-27T22:39:56.246391,0
-1,27170,10,0,0,26360,275,535,21031658.27691555,0.05,620,95381,2023-04-27T22:39:59.852513,0
-10.9,27180,9,0,1,26369,275,536,20859671.011567116,0.05,537,95918,2023-04-27T22:40:03.505858,0
-1,27190,10,0,0,26379,275,536,20670548.006892204,0.05,694,96612,2023-04-27T22:40:07.182673,0
-10.9,27200,9,0,1,26388,275,537,20946010.57469845,0.05,520,97132,2023-04-27T22:40:11.425367,0
-1,27210,10,0,0,26398,275,537,21103029.772639275,0.05,569,97701,2023-04-27T22:40:15.188136,0
-1,27220,10,0,0,26408,275,537,20577685.460448265,0.05,584,98285,2023-04-27T22:40:18.935617,0
-10.9,27230,9,0,1,26417,275,538,20801201.61175728,0.05,670,98955,2023-04-27T22:40:22.541803,0
-1,27240,10,0,0,26427,275,538,20842692.70300865,0.05,651,99606,2023-04-27T22:40:26.728301,0
-1,27250,10,0,0,26437,275,538,21174475.103616714,0.05,658,80212,2023-04-27T22:40:30.444153,0
-1,27260,10,0,0,26447,275,538,21060945.615172386,0.05,736,80948,2023-04-27T22:40:34.129166,0
-1,27270,10,0,0,26457,275,538,20545887.872576714,0.05,685,81633,2023-04-27T22:40:37.955686,0
-1,27280,10,0,0,26467,275,538,20685764.774680138,0.05,596,82229,2023-04-27T22:40:42.016457,0
-1,27290,10,0,0,26477,275,538,21083100.43811798,0.05,569,82798,2023-04-27T22:40:45.825958,0
-10.9,27300,9,0,1,26486,275,539,20608070.41823864,0.05,559,83357,2023-04-27T22:40:49.494942,0
-1,27310,10,0,0,26496,275,539,19946638.867259026,0.9998334999999905,1684,85041,2023-04-27T22:40:52.631048,0
0.2,27320,8,1,1,26504,276,540,21035299.971699715,0.9331728273333242,1559,86600,2023-04-27T22:40:55.782604,0
-1,27330,10,0,0,26514,276,540,19483184.14390087,0.8665001666666572,1531,88131,2023-04-27T22:40:59.373555,0
-1,27340,10,0,0,26524,276,540,20233965.36707878,0.7998334999999905,1472,89603,2023-04-27T22:41:02.604646,0
10.1,27350,9,1,0,26533,277,540,21183045.282959938,0.7331748253333243,1291,90894,2023-04-27T22:41:05.818729,0
-1,27360,10,0,0,26543,277,540,20618832.70740509,0.6665001666666572,1264,92158,2023-04-27T22:41:09.205383,0
-1,27370,10,0,0,26553,277,540,21063751.80184841,0.5998334999999905,1181,93339,2023-04-27T22:41:12.842884,0
-1,27380,10,0,0,26563,277,540,21142860.800027847,0.5331668333333238,1176,94515,2023-04-27T22:41:16.512042,0
10.1,27390,9,1,0,26572,278,540,20435023.456811905,0.46650482866665743,1030,95545,2023-04-27T22:41:19.945736,0
10.1,27400,9,1,0,26581,279,540,21415879.651904106,0.3998381619999908,951,96496,2023-04-27T22:41:23.536345,0
10.1,27410,9,1,0,26590,280,540,20546413.66004944,0.3331761573333244,808,97304,2023-04-27T22:41:27.032821,0
-1,27420,10,0,0,26600,280,540,20981980.711221695,0.2665001666666572,904,98208,2023-04-27T22:41:31.125860,0
-1,27430,10,0,0,26610,280,540,21636685.05847454,0.19983350000000433,831,99039,2023-04-27T22:41:34.684181,0
-10.9,27440,9,0,1,26619,280,541,21129938.58754635,0.13317082933333757,755,99794,2023-04-27T22:41:38.384494,0
-1,27450,10,0,0,26629,280,541,21070724.12967682,0.06650016666666408,586,80304,2023-04-27T22:41:42.491960,0
-1,27460,10,0,0,26639,280,541,20941779.31547165,0.05,583,80887,2023-04-27T22:41:47.039849,0
-1,27470,10,0,0,26649,280,541,21008966.714143753,0.05,578,81465,2023-04-27T22:41:51.226838,0
-1,27480,10,0,0,26659,280,541,21159158.870577812,0.05,619,82084,2023-04-27T22:41:55.382082,0
-1,27490,10,0,0,26669,280,541,20844102.650880814,0.05,613,82697,2023-04-27T22:41:59.788450,0
-1,27500,10,0,0,26679,280,541,21046684.458851814,0.05,606,83303,2023-04-27T22:42:05.543870,0
-10.9,27510,9,0,1,26688,280,542,20677702.65042782,0.05,646,83949,2023-04-27T22:42:09.699437,0
-1,27520,10,0,0,26698,280,542,21161971.83728218,0.05,611,84560,2023-04-27T22:42:13.761526,0
-1,27530,10,0,0,26708,280,542,20708103.701472282,0.05,565,85125,2023-04-27T22:42:19.207664,0
-1,27540,10,0,0,26718,280,542,20561883.449554443,0.05,596,85721,2023-04-27T22:42:22.981994,0
-1,27550,10,0,0,26728,280,542,21470741.480588913,0.05,742,86463,2023-04-27T22:42:26.635548,0
-1,27560,10,0,0,26738,280,542,21167753.860354424,0.05,600,87063,2023-04-27T22:42:30.288995,0
-1,27570,10,0,0,26748,280,542,21276632.249355316,0.05,721,87784,2023-04-27T22:42:34.381381,0
-1,27580,10,0,0,26758,280,542,21786150.03824234,0.05,780,88564,2023-04-27T22:42:38.145526,0
-10.9,27590,9,0,1,26767,280,543,21136592.775583267,0.05,571,89135,2023-04-27T22:42:41.908228,0
10.1,27600,9,1,0,26776,281,543,21123006.120324135,0.05,585,89720,2023-04-27T22:42:45.562104,0
-1,27610,10,0,0,26786,281,543,19558019.787073135,0.9998334999999905,1625,91345,2023-04-27T22:42:48.839139,0
-1,27620,10,0,0,26796,281,543,20358887.24029064,0.9331668333333238,1383,92728,2023-04-27T22:42:52.414482,0
10.1,27630,9,1,0,26805,282,543,20171585.53004265,0.866514485666658,1434,94162,2023-04-27T22:42:55.816889,0
-1,27640,10,0,0,26815,282,543,20939465.537667274,0.7998334999999905,1487,95649,2023-04-27T22:42:59.031458,0
-1,27650,10,0,0,26825,282,543,19978279.09886837,0.7331668333333239,1379,97028,2023-04-27T22:43:02.214154,0
-1,27660,10,0,0,26835,282,543,20967743.694782257,0.6665001666666572,1393,98421,2023-04-27T22:43:05.821230,0
-1,27670,10,0,0,26845,282,543,20745655.745267868,0.5998334999999905,1288,99709,2023-04-27T22:43:09.349241,0
10.1,27680,9,1,0,26854,283,543,21015495.136380196,0.5331824843333247,981,80552,2023-04-27T22:43:12.814511,0
-10.9,27690,9,0,1,26863,283,544,20450671.389698982,0.4665111556666578,1017,81569,2023-04-27T22:43:16.233036,0
-1,27700,10,0,0,26873,283,544,21290469.1696167,0.3998334999999905,1021,82590,2023-04-27T22:43:19.682130,0
-1,27710,10,0,0,26883,283,544,21342569.813132286,0.33316683333332386,934,83524,2023-04-27T22:43:23.617417,0
-1,27720,10,0,0,26893,283,544,20796322.67355919,0.2665001666666572,808,84332,2023-04-27T22:43:27.161201,0
-1,27730,10,0,0,26903,283,544,21278415.322303772,0.19983350000000433,839,85171,2023-04-27T22:43:30.704404,0
-1,27740,10,0,0,26913,283,544,20891805.961728096,0.13316683333333768,727,85898,2023-04-27T22:43:34.310558,0
-1,27750,10,0,0,26923,283,544,21353476.122021675,0.06650016666666408,640,86538,2023-04-27T22:43:38.402462,0
-1,27760,10,0,0,26933,283,544,20797538.459300995,0.01,554,87092,2023-04-27T22:43:42.196965,0
-1,27770,10,0,0,26943,283,544,20339782.759547234,0.01,553,87645,2023-04-27T22:43:46.055783,0
-1,27780,10,0,0,26953,283,544,21467317.938804626,0.01,584,88229,2023-04-27T22:43:49.818092,0
-20.8,27790,8,0,2,26961,283,546,21291867.49458313,0.01,575,88804,2023-04-27T22:43:53.831475,0
-1,27800,10,0,0,26971,283,546,21105523.77998829,0.01,537,89341,2023-04-27T22:43:57.814188,0
-1,27810,10,0,0,26981,283,546,20636910.125613213,0.01,549,89890,2023-04-27T22:44:01.577762,0
-1,27820,10,0,0,26991,283,546,20976081.416010857,0.01,614,90504,2023-04-27T22:44:05.372207,0
10.1,27830,9,1,0,27000,284,546,21243994.757533073,0.01,526,91030,2023-04-27T22:44:09.354886,0
-1,27840,10,0,0,27010,284,546,20765865.1471138,0.01,625,91655,2023-04-27T22:44:13.352656,0
10.1,27850,9,1,0,27019,285,546,21614052.50430107,0.01,539,92194,2023-04-27T22:44:17.008688,0
-1,27860,10,0,0,27029,285,546,21092387.810349464,0.01,574,92768,2023-04-27T22:44:20.878602,0
-1,27870,10,0,0,27039,285,546,21461956.35199547,0.01,563,93331,2023-04-27T22:44:24.721715,0
-1,27880,10,0,0,27049,285,546,20383158.84768963,0.01,542,93873,2023-04-27T22:44:28.828619,0
-1,27890,10,0,0,27059,285,546,21166130.08081913,0.01,574,94447,2023-04-27T22:44:32.544455,0
-1,27900,10,0,0,27069,285,546,21024557.575583458,0.01,559,95006,2023-04-27T22:44:36.198366,0
-1,27910,10,0,0,27079,285,546,18531944.826245308,0.9998334999999905,1681,96687,2023-04-27T22:44:39.208463,0
0.2,27920,8,1,1,27087,286,547,20237611.75572872,0.9331771563333244,1450,98137,2023-04-27T22:44:42.894074,0
10.1,27930,9,1,0,27096,287,547,19628473.818302155,0.8665094906666577,1447,99584,2023-04-27T22:44:46.030539,0
-1,27940,10,0,0,27106,287,547,20428470.000624657,0.7998334999999905,1370,80764,2023-04-27T22:44:49.339530,0
-10.9,27950,9,0,1,27115,287,548,21249909.847974777,0.7331741593333243,1291,82055,2023-04-27T22:44:52.648324,0
-1,27960,10,0,0,27125,287,548,20503868.013620377,0.6665001666666572,1405,83460,2023-04-27T22:44:56.051001,0
-1,27970,10,0,0,27135,287,548,20487292.781472206,0.5998334999999905,1213,84673,2023-04-27T22:44:59.766882,0
-1,27980,10,0,0,27145,287,548,20543469.712138176,0.5331668333333238,1276,85949,2023-04-27T22:45:03.122302,0
-10.9,27990,9,0,1,27154,287,549,21210460.662841797,0.4665058276666575,1008,86957,2023-04-27T22:45:06.477323,0
-10.9,28000,9,0,1,27163,287,550,20391454.845666885,0.3998334999999905,1028,87985,2023-04-27T22:45:09.974565,0
-1,28010,10,0,0,27173,287,550,21411894.485354424,0.33316683333332386,960,88945,2023-04-27T22:45:13.785394,0
-1,28020,10,0,0,27183,287,550,20710489.824414253,0.2665001666666572,839,89784,2023-04-27T22:45:17.579849,0
-1,28030,10,0,0,27193,287,550,21207576.84111595,0.19983350000000433,924,90708,2023-04-27T22:45:21.154711,0
-1,28040,10,0,0,27203,287,550,21560523.360967636,0.13316683333333768,649,91357,2023-04-27T22:45:24.932941,0
-1,28050,10,0,0,27213,287,550,21331345.36445141,0.06650016666666408,759,92116,2023-04-27T22:45:28.884859,0
-1,28060,10,0,0,27223,287,550,21011471.077799797,0.05,603,92719,2023-04-27T22:45:32.898778,0
-1,28070,10,0,0,27233,287,550,20924237.966537476,0.05,677,93396,2023-04-27T22:45:36.646293,0
-10.9,28080,9,0,1,27242,287,551,21061727.181077003,0.05,629,94025,2023-04-27T22:45:40.394723,0
-1,28090,10,0,0,27252,287,551,20663718.730211258,0.05,569,94594,2023-04-27T22:45:44.236018,0
-1,28100,10,0,0,27262,287,551,20703986.808657646,0.05,603,95197,2023-04-27T22:45:48.375663,0
-1,28110,10,0,0,27272,287,551,21103987.32125759,0.05,637,95834,2023-04-27T22:45:52.076277,0
-10.9,28120,9,0,1,27281,287,552,21114694.77415085,0.05,633,96467,2023-04-27T22:45:55.760524,0
-1,28130,10,0,0,27291,287,552,21562709.361314774,0.05,677,97144,2023-04-27T22:45:59.460798,0
-10.9,28140,9,0,1,27300,287,553,21354929.2832613,0.05,679,97823,2023-04-27T22:46:03.694619,0
-1,28150,10,0,0,27310,287,553,21248561.143875122,0.05,604,98427,2023-04-27T22:46:07.488586,0
-1,28160,10,0,0,27320,287,553,21599366.888403893,0.05,639,99066,2023-04-27T22:46:11.236082,0
-1,28170,10,0,0,27330,287,553,21086187.88421154,0.05,666,99732,2023-04-27T22:46:14.951951,0
-1,28180,10,0,0,27340,287,553,21535013.392567635,0.05,649,80305,2023-04-27T22:46:19.169243,0
-10.9,28190,9,0,1,27349,287,554,21593026.44431591,0.05,637,80942,2023-04-27T22:46:22.900760,0
-1,28200,10,0,0,27359,287,554,20588790.625333786,0.05,623,81565,2023-04-27T22:46:26.569744,0
-1,28210,10,0,0,27369,287,554,20847638.91994953,0.9998334999999905,1621,83186,2023-04-27T22:46:29.579858,0
-1,28220,10,0,0,27379,287,554,19968279.376626015,0.9331668333333238,1504,84690,2023-04-27T22:46:32.938774,0
-1,28230,10,0,0,27389,287,554,21525049.805641174,0.8665001666666572,1433,86123,2023-04-27T22:46:36.480336,0
-1,28240,10,0,0,27399,287,554,19687910.52699089,0.7998334999999905,1485,87608,2023-04-27T22:46:39.710068,0
0.2,28250,8,1,1,27407,288,555,21125015.83993435,0.7331971363333256,1130,88738,2023-04-27T22:46:42.925013,0
-10.9,28260,9,0,1,27416,288,556,20725916.624069214,0.6665011656666573,1240,89978,2023-04-27T22:46:46.280466,0
10.1,28270,9,1,0,27425,289,556,20747529.938817024,0.5998341659999905,1223,91201,2023-04-27T22:46:49.950385,0
-1,28280,10,0,0,27435,289,556,20648487.43379116,0.5331668333333238,1190,92391,2023-04-27T22:46:53.478955,0
-1,28290,10,0,0,27445,289,556,20466058.999300003,0.46650016666665717,1086,93477,2023-04-27T22:46:57.320247,0
-1,28300,10,0,0,27455,289,556,20521823.167800903,0.3998334999999905,1011,94488,2023-04-27T22:47:00.911264,0
-10.9,28310,9,0,1,27464,289,557,20640428.960323334,0.33317848833332453,939,95427,2023-04-27T22:47:04.925156,0
-10.9,28320,9,0,1,27473,289,558,20491497.218608856,0.2665051616666575,805,96232,2023-04-27T22:47:08.923412,0
-1,28330,10,0,0,27483,289,558,20340648.889541626,0.19983350000000433,754,96986,2023-04-27T22:47:12.530426,0
-1,28340,10,0,0,27493,289,558,20785782.858729362,0.13316683333333768,698,97684,2023-04-27T22:47:16.199475,0
-1,28350,10,0,0,27503,289,558,20706433.951854706,0.06650016666666408,621,98305,2023-04-27T22:47:20.056886,0
-1,28360,10,0,0,27513,289,558,20692178.97951603,0,615,98920,2023-04-27T22:47:24.437990,0
-1,28370,10,0,0,27523,289,558,21012702.956795692,0,578,99498,2023-04-27T22:47:28.369541,0
-1,28380,10,0,0,27533,289,558,20804371.08874321,0,564,80050,2023-04-27T22:47:32.117694,0
-1,28390,10,0,0,27543,289,558,20953224.97189045,0,628,80678,2023-04-27T22:47:35.897794,0
-10.9,28400,9,0,1,27552,289,559,21181836.35175228,0,599,81277,2023-04-27T22:47:40.056647,0
-1,28410,10,0,0,27562,289,559,20980662.256479263,0,518,81795,2023-04-27T22:47:43.802447,0
-1,28420,10,0,0,27572,289,559,20969348.549842834,0,500,82295,2023-04-27T22:47:47.598191,0
-1,28430,10,0,0,27582,289,559,21331512.555480003,0,523,82818,2023-04-27T22:47:51.300319,0
-1,28440,10,0,0,27592,289,559,20758391.991257668,0,545,83363,2023-04-27T22:47:55.471681,0
-1,28450,10,0,0,27602,289,559,21327897.384762764,0,697,84060,2023-04-27T22:47:59.220015,0
-1,28460,10,0,0,27612,289,559,21400373.727083206,0,538,84598,2023-04-27T22:48:02.936914,0
-1,28470,10,0,0,27622,289,559,20365585.014224052,0,552,85150,2023-04-27T22:48:06.669724,0
-1,28480,10,0,0,27632,289,559,20571757.704019547,0,578,85728,2023-04-27T22:48:10.935240,0
-10.9,28490,9,0,1,27641,289,560,20912991.31512642,0,512,86240,2023-04-27T22:48:15.698991,0
-1,28500,10,0,0,27651,289,560,21733690.351247787,0,645,86885,2023-04-27T22:48:20.865274,0
-1,28510,10,0,0,27661,289,560,19023939.669132233,0.9998334999999905,1623,88508,2023-04-27T22:48:24.698184,0
10.1,28520,9,1,0,27670,290,560,19974752.441048622,0.9331824843333247,1410,89918,2023-04-27T22:48:28.398890,0
10.1,28530,9,1,0,27679,291,560,20136073.08268547,0.8665004996666572,1451,91369,2023-04-27T22:48:31.865073,0
-1,28540,10,0,0,27689,291,560,20417418.777942657,0.7998334999999905,1435,92804,2023-04-27T22:48:35.571215,0
-10.9,28550,9,0,1,27698,291,561,20494175.255298615,0.7331744923333243,1420,94224,2023-04-27T22:48:40.174297,0
-1,28560,10,0,0,27708,291,561,20840922.072529793,0.6665001666666572,1230,95454,2023-04-27T22:48:44.659754,0
-1,28570,10,0,0,27718,291,561,20230187.997221947,0.5998334999999905,1229,96683,2023-04-27T22:48:49.743981,0
-1,28580,10,0,0,27728,291,561,20953416.67532921,0.5331668333333238,1125,97808,2023-04-27T22:48:54.421148,0
-1,28590,10,0,0,27738,291,561,20927282.124757767,0.46650016666665717,1028,98836,2023-04-27T22:48:59.296847,0
-10.9,28600,9,0,1,27747,291,562,20337264.612317085,0.3998351649999906,1076,99912,2023-04-27T22:49:03.729830,0
-1,28610,10,0,0,27757,291,562,21039653.718471527,0.33316683333332386,960,80698,2023-04-27T22:49:07.791382,0
-1,28620,10,0,0,27767,291,562,20439986.36305332,0.2665001666666572,885,81583,2023-04-27T22:49:12.569312,0
-1,28630,10,0,0,27777,291,562,20615358.57617855,0.19983350000000433,830,82413,2023-04-27T22:49:19.221386,0
-1,28640,10,0,0,27787,291,562,20734740.272164345,0.13316683333333768,728,83141,2023-04-27T22:49:24.420974,0
-1,28650,10,0,0,27797,291,562,20604126.08087063,0.06650016666666408,624,83765,2023-04-27T22:49:29.323038,0
-1,28660,10,0,0,27807,291,562,21018450.632691383,0.05,621,84386,2023-04-27T22:49:34.919418,0
